vehicle;  km; year; power; transmision; fuel_type; consume; country;emisions;price 
Audi A5;139.850 km;abr-11;132 kW (179 CV);Manual;Gasolina;-/- ;ES;-/- ;€ 13.990
Audi A3;89.999 km;sep-11;103 kW (140 CV);Manual;Diésel;4,4;ES;-/- ;€ 10.790
Audi Q5;151.000 km;jun-11;125 kW (170 CV);Automático;Diésel;6,8;ES;-/- ;€ 15.300
Audi A3;193.000 km;nov-11;103 kW (140 CV);Manual;Diésel;4,4;Unknown;115;€ 8.900
Audi A5;182.000 km;sep-11;130 kW (177 CV);Manual;Diésel;4,6;ES;-/- ;€ 12.990
Audi A5;129.000 km;sep-11;176 kW (239 CV);Automático;Diésel;6,6;ES;-/- ;€ 19.990
Audi Q5;159.000 km;may-11;105 kW (143 CV);Manual;Diésel;6,2;ES;-/- ;€ 14.995
Audi A4;184.426 km;abr-11;105 kW (143 CV);Automático;Diésel;6 l/;ES;-/- ;€ 16.998
Audi A4;240.000 km;nov-11;105 kW (143 CV);Automático;Diésel;6 l/;ES;-/- ;€ 9.990
Audi A6;87.300 km;jul-11;180 kW (245 CV);Automático;Diésel;6 l/;ES;-/- ;€ 17.890
Audi A5;197.000 km;jun-11;140 kW (190 CV);Manual;Diésel;6 l/;Unknown;159;€ 14.000
Audi R8;77.500 km;jun-11;386 kW (525 CV);Automático;Gasolina;13,9;ES;-/- ;€ 74.990
Audi A4;98.400 km;nov-11;105 kW (143 CV);Manual;Diésel;5,4;ES;-/- ;€ 11.800
Audi A4;98.400 km;nov-11;105 kW (143 CV);Manual;Diésel;5,4;ES;-/- ;€ 11.800
Audi Q7;179.000 km;jun-11;176 kW (239 CV);Automático;Diésel;7,4;ES;-/- ;€ 19.900
Audi A4;97.550 km;jun-11;100 kW (136 CV);Manual;Diésel;4,6;ES;-/- ;€ 15.900
Audi A6;212.121 km;ene-11;125 kW (170 CV);Automático;Diésel;5,8;ES;-/- ;€ 11.500
Audi A4;84.000 km;mar-11;100 kW (136 CV);Manual;Diésel;4,6;ES;-/- ;€ 12.500
Audi A4;160.000 km;mar-11;105 kW (143 CV);Automático;Diésel;5,4;ES;-/- ;€ 14.990
Audi A6;212.121 km;ene-11;125 kW (170 CV);Automático;Diésel;5,8;ES;-/- ;€ 11.500
Audi S3;160.000 km;may-11;195 kW (265 CV);Automático;Gasolina;8,4;ES;-/- ;€ 18.795
Audi A3;177.000 km;oct-11;103 kW (140 CV);Manual;Diésel;4,4;Unknown;115;€ 9.900
Audi A8;130.000 km;may-11;213 kW (290 CV);Automático;Gasolina;9,1;Unknown;204;€ 23.000
Audi Q5;147.000 km;may-11;120 kW (163 CV);Automático;Diésel;5,1;ES;-/- ;€ 18.500
Audi A4;131.881 km;jun-11;132 kW (179 CV);Automático;Gasolina;7,1;ES;-/- ;€ 13.290
Audi A4;159.000 km;jun-11;105 kW (143 CV);Manual;Diésel;5,1;ES;-/- ;€ 9.999
Audi R8;71.000 km;jun-11;316 kW (430 CV);Automático;Gasolina;13,5;ES;-/- ;€ 69.900
Audi A3;188.000 km;jun-11;77 kW (105 CV);Manual;Gasolina;5,5;ES;-/- ;€ 6.290
Audi A6;187.595 km;nov-11;150 kW (204 CV);Manual;Diésel;5,3;ES;-/- ;€ 12.690
Audi RS5;122.000 km;jul-11;331 kW (450 CV);Automático;Gasolina;10,8;Unknown;252;€ 36.500
Audi A6;200.000 km;feb-11;100 kW (136 CV);Manual;Diésel;5,3;Unknown;139;€ 10.000
Audi A4;151.100 km;mar-11;100 kW (136 CV);Manual;Diésel;4,6;ES;-/- ;€ 10.890
Audi A4;166.705 km;mar-11;105 kW (143 CV);Manual;Diésel;5,4;ES;-/- ;€ 10.900
Audi A3;129.937 km;abr-11;75 kW (102 CV);Manual;Gasolina;7,1;ES;-/- ;€ 8.900
Audi A7;103.417 km;abr-11;1 kW (1 CV);-/- (Cambio);Diésel;-/- ;Unknown;-/- ;€ 14.859
Audi A5;45.000 km;jun-11;155 kW (211 CV);Manual;Gasolina;6,4;Unknown;149;€ 20.000
Audi A6;260.000 km;jul-11;130 kW (177 CV);Manual;Diésel;5 l/;Unknown;132;€ 14.900
Audi A1;150.000 km;mar-11;77 kW (105 CV);Manual;Diésel;3,9;Unknown;99 g;€ 8.000
Audi A1;150.000 km;mar-11;77 kW (105 CV);Manual;Diésel;3,9;Unknown;99 g;€ 8.000
Audi A1;81.549 km;jul-11;77 kW (105 CV);Manual;Diésel;3,9;Unknown;99 g;€ 9.000
Audi Q5;145.000 km;mar-11;155 kW (211 CV);Manual;Gasolina;8,3;Unknown;188;€ 14.900
Audi Q7;143.820 km;may-11;176 kW (239 CV);Automático;Diésel;8,4;Unknown;219;€ 14.500
Audi A8;142.870 km;feb-11;240 kW (326 CV);Automático;Diésel;9,4;ES;-/- ;€ 15.990
Audi A4;95.700 km;dic-11;155 kW (211 CV);Automático;Gasolina;7,6;Unknown;175;€ 11.500
Audi A3;54.821 km;mar-11;92 kW (125 CV);Manual;Gasolina;5,8;ES;-/- ;€ 10.990
