vehicle;  km; year; power; transmision; fuel_type; consume; country;emisions;price 
BMW 328;112.003 km;jun-12;180 kW (245 CV);Automático;Gasolina;6,3;ES;147;€ 28.500
BMW 640;204.000 km;ene-12;235 kW (320 CV);Automático;Gasolina;7,6;Unknown;181;€ 31.900
BMW Z4;100.000 km;nov-12;135 kW (184 CV);Automático;Gasolina;6,8;Unknown;159;€ 20.000
BMW 730;304.316 km;dic-12;1 kW (1 CV);-/- (Cambio);Diésel;-/- ;Unknown;-/- ;€ 12.835
BMW X1;58.500 km;feb-12;120 kW (163 CV);Manual;Diésel;4,5;Unknown;119;€ 12.999
BMW X3;149.558 km;ene-12;135 kW (184 CV);Automático;Diésel;5,6;ES;-/- ;€ 17.998
BMW 640;135.000 km;ene-12;230 kW (313 CV);Automático;Diésel;-/- ;ES;-/- ;€ 27.490
BMW 118;123.000 km;nov-12;105 kW (143 CV);Automático;Diésel;4,2;Unknown;110;€ 10.900
BMW 318;105.000 km;may-12;105 kW (143 CV);Automático;Diésel;4,3;Unknown;114;€ 14.000
BMW 116;113.000 km;sep-12;85 kW (116 CV);Manual;Diésel;4,3;Unknown;117;€ 9.500
BMW X3;153.000 km;may-12;135 kW (184 CV);Automático;Diésel;5,6;Unknown;147;€ 19.000
BMW X3;124.000 km;abr-12;135 kW (184 CV);Automático;Diésel;5,6;ES;-/- ;€ 16.900
BMW 535;128.000 km;nov-12;225 kW (306 CV);Automático;Gasolina;8,1;ES;-/- ;€ 17.995
BMW 535;195.545 km;feb-12;230 kW (313 CV);Automático;Diésel;5,7;ES;-/- ;€ 16.999
BMW X1;112.211 km;jul-12;105 kW (143 CV);Manual;Diésel;4,9;ES;-/- ;€ 11.999
BMW 118;122.946 km;sep-12;105 kW (143 CV);Manual;Diésel;4,4;ES;-/- ;€ 12.990
BMW X6;239.000 km;ene-12;225 kW (306 CV);Automático;Diésel;7,5;ES;-/- ;€ 24.490
BMW Active Hybrid 5;109.612 km;jun-12;250 kW (340 CV);Automático;Electro/Gasolina;6,4;Unknown;149;€ 15.499
