vehicle;  km; year; power; transmision; fuel_type; consume; country;emisions;price 
Mercedes-Benz Sprinter;131.741 km;jul-15;120 kW (163 CV);Manual;Diésel;-/- ;DE;-/- ;€ 15.590
Mercedes-Benz Sprinter;134.603 km;jul-15;120 kW (163 CV);Manual;Diésel;-/- ;DE;-/- ;€ 15.390
Mercedes-Benz Sprinter;102.903 km;mar-15;120 kW (163 CV);Manual;Diésel;-/- ;DE;-/- ;€ 16.090
Mercedes-Benz Vito;130.423 km;oct-14;70 kW (95 CV);Manual;Diésel;-/- ;DE;-/- ;€ 8.990
Mercedes-Benz Vito;127.000 km;ene-15;70 kW (95 CV);Manual;Diésel;-/- ;DE;-/- ;€ 8.990
Mercedes-Benz Vito;162.312 km;nov-15;120 kW (163 CV);Automático;Diésel;-/- ;DE;-/- ;€ 14.590
Mercedes-Benz Vito;148.612 km;sep-15;120 kW (163 CV);Manual;Diésel;-/- ;DE;-/- ;€ 14.790
Mercedes-Benz Vito;177.527 km;nov-15;120 kW (163 CV);Automático;Diésel;-/- ;DE;-/- ;€ 15.290
Mercedes-Benz Vito;182.864 km;may-15;84 kW (114 CV);Manual;Diésel;-/- ;DE;-/- ;€ 9.990
Mercedes-Benz GLK 200;181.000 km;ene-13;105 kW (143 CV);Manual;Diésel;5,5;IT;143;€ 11.999
Mercedes-Benz C 220;120.000 km;dic-15;125 kW (170 CV);Automático;Diésel;5 l/;DE;129;€ 18.850
Mercedes-Benz C 350;213.907 km;ago-15;- kW (- CV);Automático;Electro/Gasolina;2,1;NL;49 g;€ 14.900
Mercedes-Benz E 250;125.000 km;sep-15;150 kW (204 CV);Automático;Diésel;5,5;Unknown;143;€ 16.500
Mercedes-Benz A 200;219.000 km;ene-13;100 kW (136 CV);Automático;Diésel;4,3;Unknown;114;€ 12.999
Mercedes-Benz B 180;98.000 km;ago-14;80 kW (109 CV);Manual;Diésel;4,1;IT;108;€ 11.900
Mercedes-Benz A 180;109.000 km;ago-15;80 kW (109 CV);Semiautomático;Diésel;4 l/;Unknown;103;€ 14.500
Mercedes-Benz A 180;131.064 km;dic-14;80 kW (109 CV);Manual;Diésel;3,8;IT;98 g;€ 13.000
Mercedes-Benz A 180;165.685 km;ene-15;80 kW (109 CV);Manual;Diésel;3,8;IT;98 g;€ 13.000
Mercedes-Benz C 220;126.381 km;may-14;125 kW (170 CV);Automático;Diésel;4,3;IT;109;€ 18.800
Mercedes-Benz E 250;27.300 km;jul-15;150 kW (204 CV);Automático;Diésel;4,6;DE;120;€ 23.900
Mercedes-Benz CLA 250;114.800 km;jul-15;155 kW (211 CV);Automático;Gasolina;5,7;NL;128;€ 25.950
Mercedes-Benz A 180;138.000 km;mar-15;90 kW (122 CV);Manual;Gasolina;5,2;Unknown;120;€ 11.800
Mercedes-Benz C 220;203.098 km;jun-15;125 kW (170 CV);Automático;Diésel;4,7;Unknown;124;€ 9.800
Mercedes-Benz E 63 AMG;92.883 km;feb-13;386 kW (525 CV);Automático;Gasolina;-/- ;DE;-/- ;€ 33.540
Mercedes-Benz B 180;130.000 km;abr-14;80 kW (109 CV);Manual;Diésel;3,8;BE;98 g;€ 9.650
Mercedes-Benz C 220;167.897 km;sep-14;125 kW (170 CV);Automático;Diésel;4,4;DE;117;€ 13.295
Mercedes-Benz Sprinter;118.500 km;ene-15;120 kW (163 CV);Manual;Diésel;7,8;DE;204;€ 20.763
Mercedes-Benz Sprinter;118.500 km;ene-15;120 kW (163 CV);Manual;Diésel;7,8;DE;204;€ 20.763
Mercedes-Benz Sprinter;118.500 km;ene-15;120 kW (163 CV);Manual;Diésel;7,8;DE;204;€ 20.763
Mercedes-Benz Sprinter;118.500 km;ene-15;120 kW (163 CV);Manual;Diésel;7,8;DE;204;€ 20.763
