Brand,Model,Year,Km,Power,Fuel_type,Price
Audi,A3,2014,75500,105,Diesel,16000
Audi,A3,2014,115200,150,Diesel,13799
Audi,A3,2013,116000,122,Gasolina,10900
Audi,A3,2015,78000,184,Diesel,18500
Audi,A3,2013,144138,122,Gasolina,12490
Audi,A3,2015,101328,204,Electro/Gasolina,17950
Audi,A3,2013,120000,105,Diesel,12500
Audi,A6,2013,87306,179,Gasolina,19500
Audi,S5,2014,115000,333,Gasolina,27890
Audi,A4,2013,145900,120,Diesel,9990
Audi,Q3,2013,90000,136,Diesel,14250
Audi,A4,2015,139780,224,Gasolina,18500
Audi,A4,2015,82000,150,Diesel,17900
Audi,A4,2015,106169,190,Diesel,22890
Audi,A5,2014,158000,190,Diesel,16990
Audi,A3,2013,174986,150,Diesel,10790
Audi,A3,2014,76826,150,Gasolina,16900
Audi,A1,2014,144000,90,Diesel,9800
Audi,A4,2013,146500,143,Diesel,11900
Audi,A6,2015,62000,218,Diesel,29990
Audi,A3,2013,99783,125,Gasolina,18950
Audi,Q5,2015,82930,224,Gasolina,36900
Audi,A4,2014,174037,170,Gasolina,15850
Audi,A1,2015,49000,90,Diesel,16900
Audi,Q5,2013,256630,177,Diesel,12990
Audi,Q3,2013,165507,170,Gasolina,19950
Audi,A3,2015,54811,150,Electro/Gasolina,21250
Audi,A1,2013,85000,185,Gasolina,5200
Audi,A4,2014,66075,170,Gasolina,17750
Audi,A3,2014,163000,150,Diesel,12000
Audi,A3,2015,131700,120,Diesel,10950
Audi,A5,2015,115760,190,Diesel,22220
Audi,TT,2015,73707,230,Gasolina,18680
Audi,SQ5,2014,60039,313,Diesel,30490
Audi,Q5,2015,78052,190,Diesel,22900
Audi,SQ5,2015,128341,326,Diesel,26900
Audi,A3,2014,150000,184,Diesel,15300
Audi,TT,2015,76500,184,Diesel,23900
Audi,Q5,2014,111200,190,Diesel,21690
Audi,A3,2014,129000,110,Diesel,13400
Audi,Q5,2015,99798,179,Gasolina,19200
Audi,A4,2013,62477,177,Diesel,17999
Audi,A6,2014,135000,177,Diesel,27500
Audi,Q7,2015,115000,272,Diesel,41990
Audi,Q5,2015,137006,190,Diesel,26900
Audi,A1,2013,99489,86,Gasolina,8890
Audi,A4,2015,91127,170,Gasolina,16999
Audi,Q7,2015,96500,245,Diesel,26490
Audi,A1,2013,50000,122,Gasolina,12990
Audi,Q3,2015,62946,184,Diesel,20800
Audi,A4,2015,51909,190,Diesel,23984
Audi,A3,2014,111850,105,Diesel,5500
Audi,A4,2013,117157,333,Gasolina,30950
Audi,A1,2013,60398,122,Gasolina,9790
Audi,A1,2013,113751,86,Gasolina,8220
Audi,A3,2014,131172,136,Diesel,14450
Audi,A3,2013,121000,150,Diesel,9890
Audi,A5,2014,145000,245,Diesel,22500
Audi,A4,2015,84316,190,Diesel,19984
Audi,S3,2014,84500,300,Gasolina,26750
Audi,A4allroad,2015,130000,245,Diesel,21999
Audi,Q3,2013,110300,177,Diesel,16979
Audi,A3,2015,68259,110,Gasolina,14979
Audi,A1,2014,79980,90,Diesel,12500
Audi,A6,2015,140000,163,Diesel,17500
Audi,A3,2014,108700,152,Diesel,13600
Audi,A3,2015,67121,110,Diesel,13990
Audi,A4,2015,132000,120,Diesel,11900
Audi,Q5,2015,76000,150,Diesel,19999
Audi,A4,2013,99800,120,Diesel,13890
Audi,Q5,2015,157000,190,Diesel,24290
Audi,A7,2015,116000,320,Diesel,32500
Audi,A3,2015,172000,150,Diesel,12999
Audi,A1,2013,83000,86,Gasolina,10800
Audi,A1,2014,86336,86,Gasolina,12250
Audi,A5,2014,170000,136,Diesel,15000
Audi,A3,2014,86000,184,Diesel,15800
Audi,A6allroad,2013,170000,245,Diesel,13900
Audi,A3,2015,40521,150,Gasolina,17700
Audi,A3,2014,82737,140,Gasolina,13930
Audi,A1,2013,117778,122,Gasolina,8995
Audi,S3,2014,62000,300,Gasolina,23450
Audi,A1,2015,64800,116,Diesel,13900
Audi,Q3,2013,28300,211,Gasolina,19930
Audi,A4,2015,114980,150,Diesel,17490
Audi,A6,2014,119980,204,Diesel,20490
Audi,A1,2014,84000,105,Diesel,11525
Audi,A3,2013,91244,179,Gasolina,20990
Audi,Q3,2015,64659,150,Diesel,17900
Audi,Q3,2013,84500,140,Diesel,13440
Audi,Q3,2015,69700,150,Gasolina,23829
Audi,A3,2013,90500,122,Gasolina,13499
Audi,A4,2015,85191,150,Diesel,15960
Audi,A4,2014,133000,150,Diesel,15900
Audi,A6,2015,102991,272,Diesel,23990
Audi,A3,2015,36950,150,Gasolina,19999
Audi,A3,2015,132141,110,Diesel,16900
Audi,TT,2013,132000,160,Gasolina,11000
Audi,A3,2015,85000,110,Diesel,12800
Audi,A4,2015,191784,170,Gasolina,14950
Audi,RS3,2015,62000,367,Gasolina,35200
Audi,A3,2015,59801,150,Diesel,19500
Audi,Q3,2015,125741,150,Diesel,17900
Audi,A6,2013,118299,204,Diesel,18990
Audi,A3,2014,106199,122,Gasolina,10990
Audi,Q3,2014,101999,140,Diesel,13990
Audi,A4,2015,75185,150,Diesel,15400
Audi,A3,2013,100000,105,Gasolina,8490
Audi,A3,2015,33862,150,Gasolina,23940
Audi,A3,2014,41950,110,Gasolina,13700
Audi,A1,2013,132000,90,Diesel,8200
Audi,A4,2014,256000,177,Diesel,10500
Audi,A3,2013,134615,105,Gasolina,11750
Audi,A6,2015,141000,218,Diesel,25900
Audi,A3,2015,135000,150,Diesel,15750
Audi,A3,2015,95000,110,Diesel,14890
Audi,A1,2014,105372,105,Diesel,9900
Audi,Q3,2014,198521,177,Diesel,12999
Audi,A3,2014,75520,110,Diesel,11390
Audi,A6allroad,2013,273000,314,Diesel,14700
Audi,A3,2015,57400,179,Gasolina,20950
Audi,Q7,2015,72000,245,Diesel,36000
Audi,Q5,2015,88023,190,Diesel,21000
Audi,S6,2015,92443,450,Gasolina,46940
Audi,A4,2013,197964,177,Diesel,9950
Audi,A4,2013,190123,150,Diesel,10800
Audi,A1,2015,120000,116,Diesel,10900
Audi,A1,2015,112000,125,Gasolina,10990
Audi,A4,2015,92930,190,Diesel,19990
Audi,A1,2013,104000,90,Diesel,13000
Audi,SQ5,2015,88525,326,Diesel,34980
Audi,A3,2013,70500,105,Gasolina,9980
