Brand,Model,Year,Km,Power,Fuel_type,Price
Porsche,Panamera,2013,113000,519,Gasolina,44800
Porsche,Cayman,2014,60330,275,Gasolina,45900
Porsche,Cayenne,2015,149900,385,Diesel,37911
Porsche,Macan,2015,48000,340,Gasolina,44900
Porsche,Cayenne,2015,66225,262,Diesel,48490
Porsche,Panamera,2015,70500,300,Diesel,58900
Porsche,Macan,2015,69000,400,Gasolina,49990
Porsche,Boxster,2013,63000,265,Gasolina,46900
Porsche,Panamera,2014,87000,310,Gasolina,39890
Porsche,Macan,2015,149900,258,Diesel,35700
Porsche,Cayenne,2013,115000,382,Diesel,37990
Porsche,Cayenne,2015,68000,441,Gasolina,64900
Porsche,Panamera,2014,105000,300,Diesel,42900
Porsche,Cayenne,2013,60000,549,Gasolina,49890
Porsche,Macan,2014,96000,250,Diesel,39000
Porsche,Cayenne,2014,99800,385,Diesel,41890
Porsche,Panamera,2014,43913,441,Gasolina,54980
Porsche,Panamera,2013,98000,250,Diesel,44000
Porsche,Boxster,2015,62950,330,Gasolina,57900
Porsche,Boxster,2013,83100,315,Gasolina,62800
Porsche,Cayman,2015,71800,325,Gasolina,47500
Porsche,Panamera,2015,55700,420,Gasolina,47980
Porsche,Cayenne,2015,117000,333,Gasolina,51890
Porsche,Cayenne,2015,107400,250,Diesel,36900
Porsche,Cayman,2013,44000,275,Gasolina,44900
Porsche,Cayenne,2013,195000,420,Gasolina,38900
Porsche,Macan,2015,70791,258,Diesel,44500
Porsche,Macan,2015,112000,250,Diesel,39900
Porsche,Macan,2015,79800,211,Diesel,47990
Porsche,Cayenne,2015,150000,446,Gasolina,49990
Porsche,Macan,2015,60000,340,Gasolina,41999
Porsche,Panamera,2014,102486,330,Gasolina,42999
Porsche,Cayenne,2015,94828,333,Electro/Gasolina,46750
Porsche,Cayman,2015,56000,325,Gasolina,52500
Porsche,Cayenne,2013,171500,382,Diesel,29990
Porsche,Panamera,2013,77000,250,Diesel,47990
Porsche,Macan,2015,73425,258,Diesel,30489
Porsche,Macan,2015,135000,250,Diesel,35500
Porsche,Cayenne,2013,71942,400,Gasolina,41950
Porsche,Cayenne,2013,169000,382,Diesel,26500
Porsche,Macan,2015,70988,258,Diesel,49990
Porsche,Panamera,2013,121237,519,Gasolina,39600
Porsche,Panamera,2013,80000,441,Gasolina,51990
Porsche,Panamera,2014,95000,300,Diesel,48000
Porsche,Macan,2015,70258,400,Gasolina,50900
Porsche,Cayenne,2015,122000,262,Diesel,38990
Porsche,Panamera,2015,148000,300,Diesel,42990
Porsche,Cayenne,2015,130000,262,Diesel,38990
Porsche,Macan,2014,58700,258,Diesel,44900
Porsche,Cayenne,2014,93000,245,Diesel,35780
Porsche,Cayenne,2015,125000,299,Gasolina,49000
Porsche,Macan,2014,89000,250,Diesel,40890
Porsche,Panamera,2013,99088,333,Gasolina,49995
Porsche,Cayenne,2015,79800,262,Diesel,48999
Porsche,Cayman,2013,67000,325,Gasolina,51981
Porsche,Cayman,2014,31000,340,Gasolina,69340
Porsche,Panamera,2014,85000,300,Diesel,44950
