Brand,Model,Year,Km,Power,Fuel_type,Price
Mercedes-Benz,C,2014,74960,184,Gasolina,32000
Mercedes-Benz,A,2014,86800,122,Gasolina,13490
Mercedes-Benz,B,2014,37791,156,Gasolina,15725
Mercedes-Benz,E,2014,170000,204,Diesel,20000
Mercedes-Benz,ML,2014,99500,258,Diesel,44990
Mercedes-Benz,E,2013,55300,184,Gasolina,18400
Mercedes-Benz,GLA,2015,78000,136,Diesel,19500
Mercedes-Benz,A,2013,52000,156,Gasolina,16900
Mercedes-Benz,C,2015,63500,156,Gasolina,20750
Mercedes-Benz,E,2015,75500,136,Diesel,19990
Mercedes-Benz,B,2014,65000,177,Diesel,15300
Mercedes-Benz,CLA,2015,46680,156,Gasolina,20930
Mercedes-Benz,CLS,2013,135000,265,Diesel,26650
Mercedes-Benz,C,2015,110500,204,Diesel,14000
Mercedes-Benz,E,2013,72528,184,Gasolina,21900
Mercedes-Benz,C,2014,69000,156,Gasolina,15750
Mercedes-Benz,C,2013,107000,170,Diesel,11990
Mercedes-Benz,A,2013,81000,122,Gasolina,15900
Mercedes-Benz,SLK,2013,91859,184,Gasolina,16888
Mercedes-Benz,C,2015,110470,204,Diesel,20900
Mercedes-Benz,S,2014,77000,258,Diesel,42500
Mercedes-Benz,E,2013,99000,136,Diesel,17990
Mercedes-Benz,C,2015,128102,170,Diesel,20900
Mercedes-Benz,CLS,2014,124000,204,Diesel,21890
Mercedes-Benz,B,2014,69900,184,Gasolina,16290
Mercedes-Benz,C,2015,112075,170,Diesel,17270
Mercedes-Benz,Citan,2015,137400,90,Diesel,8119
Mercedes-Benz,Citan,2015,116400,90,Diesel,7539
Mercedes-Benz,GLA,2015,62000,211,Gasolina,21890
Mercedes-Benz,E,2013,133200,170,Diesel,14949
Mercedes-Benz,GLE,2015,42935,258,Diesel,44939
Mercedes-Benz,C,2013,86176,265,Diesel,19989
Mercedes-Benz,GLA,2015,47400,156,Gasolina,20480
Mercedes-Benz,C,2015,80000,204,Diesel,21800
Mercedes-Benz,GLK,2013,115000,170,Diesel,18990
Mercedes-Benz,C,2015,99550,211,Gasolina,25500
Mercedes-Benz,E,2013,91000,204,Diesel,13900
Mercedes-Benz,ML,2014,93751,306,Gasolina,36450
Mercedes-Benz,E,2013,81883,252,Diesel,22945
Mercedes-Benz,CLA,2015,38500,122,Gasolina,18500
Mercedes-Benz,B,2013,77581,136,Diesel,13450
Mercedes-Benz,GLA,2015,109350,170,Diesel,18590
Mercedes-Benz,CLA,2015,131640,177,Diesel,19549
Mercedes-Benz,SLK,2014,40000,184,Gasolina,12000
Mercedes-Benz,C,2013,100805,136,Diesel,13498
Mercedes-Benz,B,2015,28600,136,Diesel,17898
Mercedes-Benz,C,2015,62543,170,Diesel,21898
Mercedes-Benz,GL,2013,280000,258,Diesel,21950
Mercedes-Benz,C,2014,131600,163,Diesel,24500
Mercedes-Benz,CLA,2015,135000,109,Diesel,18990
Mercedes-Benz,C,2015,156000,116,Diesel,16500
Mercedes-Benz,C,2014,233000,204,Diesel,11600
Mercedes-Benz,C,2013,175000,136,Diesel,10490
Mercedes-Benz,GLA,2015,102800,136,Diesel,18700
Mercedes-Benz,C,2014,138000,170,Diesel,17900
Mercedes-Benz,ML,2015,180000,204,Diesel,21500
