vehicle;  km; year; power; transmision; fuel_type; consume; country;emisions;price 
Mercedes-Benz G 500;120.000 km;nov-11;285 kW (387 CV);Automático;Gasolina;14,7;DE;351;€ 56.390
Mercedes-Benz A 180;78.000 km;nov-12;80 kW (109 CV);Manual;Diésel;3,8;Unknown;98 g;€ 13.000
Mercedes-Benz A 180;123.250 km;may-11;80 kW (109 CV);Manual;Diésel;5,2;DE;138;€ 4.900
Mercedes-Benz Viano;206.785 km;jul-11;165 kW (224 CV);Automático;Diésel;8,6;NL;226;€ 15.950
Mercedes-Benz Sprinter;190.000 km;nov-12;70 kW (95 CV);Manual;Diésel;-/- ;NL;-/- ;€ 8.750
Mercedes-Benz B 160;121.000 km;abr-11;70 kW (95 CV);Automático;Gasolina;7,1;BE;173;€ 8.950
Mercedes-Benz C 250;79.000 km;jul-12;150 kW (204 CV);Automático;Gasolina;6,5;DE;154;€ 16.950
Mercedes-Benz GLK 220;111.910 km;jun-11;125 kW (170 CV);Automático;Diésel;-/- ;DE;-/- ;€ 14.980
Mercedes-Benz A 160;45.000 km;sep-11;70 kW (95 CV);Manual;Gasolina;6 l/;BE;143;€ 5.990
Mercedes-Benz B 200;125.382 km;dic-12;100 kW (136 CV);Automático;Diésel;4,7;NL;-/- ;€ 6.650
Mercedes-Benz E 250;52.000 km;sep-11;150 kW (204 CV);Automático;Gasolina;6,7;IT;157;€ 18.990
Mercedes-Benz Vito;134.000 km;dic-11;165 kW (224 CV);Automático;Diésel;8,8;DE;232;€ 17.990
Mercedes-Benz SLK 200;16.115 km;dic-12;135 kW (184 CV);Automático;Gasolina;6,1;BE;151;€ 23.500
Mercedes-Benz E 250;108.288 km;may-10;150 kW (204 CV);Automático;Diésel;6,2;FR;163;€ 14.790
Mercedes-Benz C 220;239.100 km;sep-10;125 kW (170 CV);Manual;Diésel;4,9;DE;130;€ 5.300
Mercedes-Benz A 160;94.000 km;ago-11;60 kW (82 CV);Manual;Diésel;4,7;DE;125;€ 5.690
Mercedes-Benz C 180;217.000 km;jun-10;115 kW (156 CV);Manual;Gasolina;7,8;DE;185;€ 6.690
Mercedes-Benz B 180;173.400 km;sep-10;80 kW (109 CV);Manual;Diésel;5,3;DE;140;€ 5.390
Mercedes-Benz C 300;199.300 km;jun-11;170 kW (231 CV);Automático;Diésel;7,4;DE;196;€ 9.990
Mercedes-Benz E 220;261.000 km;feb-10;125 kW (170 CV);Manual;Diésel;5,8;DE;153;€ 6.490
Mercedes-Benz A 180;189.000 km;dic-12;80 kW (109 CV);Manual;Diésel;3,8;IT;98 g;€ 10.000
Mercedes-Benz A 160;105.000 km;nov-11;71 kW (97 CV);Manual;Gasolina;-/- ;FR;139;€ 6.490
Mercedes-Benz A 160;135.000 km;sep-10;70 kW (95 CV);Manual;Gasolina;6 l/;IT;139;€ 4.200
Mercedes-Benz Viano;170.000 km;abr-11;120 kW (163 CV);Automático;Diésel;7,2;DE;191;€ 15.890
Mercedes-Benz B 180;280.000 km;sep-12;80 kW (109 CV);Automático;Diésel;4,6;DE;122;€ 5.250
Mercedes-Benz C 180;186.000 km;nov-11;115 kW (156 CV);Automático;Gasolina;7,3;DE;173;€ 10.999
Mercedes-Benz E 200;520.000 km;jul-12;100 kW (136 CV);Automático;Diésel;5,1;DE;134;€ 4.999
Mercedes-Benz C 220;107.000 km;may-12;125 kW (170 CV);Automático;Diésel;4,4;DE;117;€ 12.999
Mercedes-Benz A 180;163.812 km;jun-10;80 kW (109 CV);Automático;Diésel;5 l/;DE;131;€ 4.900
Mercedes-Benz B 160;139.900 km;jul-10;70 kW (95 CV);Automático;Gasolina;7,1;DE;173;€ 8.300
Mercedes-Benz A 160;74.300 km;mar-11;70 kW (95 CV);Automático;Gasolina;6,8;DE;159;€ 8.900
Mercedes-Benz Sprinter;195.000 km;may-10;140 kW (190 CV);Manual;Diésel;-/- ;DE;-/- ;€ 25.520
Mercedes-Benz Sprinter;195.000 km;may-10;140 kW (190 CV);Manual;Diésel;-/- ;DE;-/- ;€ 25.520
Mercedes-Benz E 250;190.500 km;sep-11;150 kW (204 CV);Automático;Diésel;5,8;Unknown;149;€ 12.510
Mercedes-Benz B 200;113.000 km;jun-10;142 kW (193 CV);Automático;Gasolina;7,7;Unknown;184;€ 6.900
Mercedes-Benz C 180;97.000 km;may-12;115 kW (156 CV);Automático;Gasolina;6,8;Unknown;160;€ 16.000
Mercedes-Benz SL 300;48.262 km;nov-10;170 kW (231 CV);Automático;Gasolina;9,3;ES;-/- ;€ 28.750
Mercedes-Benz C 220;68.601 km;mar-12;125 kW (170 CV);Automático;Diésel;4,4;ES;-/- ;€ 15.900
Mercedes-Benz SLK 200;34.592 km;jun-11;135 kW (184 CV);Automático;Gasolina;6,4;ES;-/- ;€ 21.400
Mercedes-Benz 350;173.656 km;dic-11;195 kW (265 CV);Automático;Diésel;8,5;FR;223;€ 17.900
Mercedes-Benz C 220;132.695 km;oct-12;125 kW (170 CV);Automático;Diésel;4,4;ES;-/- ;€ 14.300
Mercedes-Benz E 350;111.818 km;may-12;195 kW (265 CV);Automático;Diésel;6 l/;ES;-/- ;€ 19.450
Mercedes-Benz C 180;132.429 km;oct-11;115 kW (156 CV);Automático;Gasolina;6,7;Unknown;155;€ 13.500
Mercedes-Benz A 160;128.000 km;feb-10;70 kW (95 CV);Manual;Gasolina;-/- ;DE;-/- ;€ 5.590
Mercedes-Benz C 220;206.000 km;mar-12;125 kW (170 CV);Automático;Diésel;4,8;Unknown;125;€ 10.250
Mercedes-Benz C 220;63.000 km;ago-11;125 kW (170 CV);Automático;Diésel;4,4;Unknown;117;€ 16.700
Mercedes-Benz E 220;199.000 km;may-10;125 kW (170 CV);Automático;Diésel;5,8;Unknown;154;€ 10.900
Mercedes-Benz CLS;89.712 km;ene-12;150 kW (204 CV);Automático;Diésel;5,1;ES;-/- ;€ 21.800
Mercedes-Benz E 350;111.818 km;may-12;195 kW (265 CV);Automático;Diésel;6 l/;ES;-/- ;€ 19.450
