vehicle;  km; year; power; transmision; fuel_type; consume; country;emisions;price 
Land Rover Range Rover Evoque;38.254 km;mar-16;132 kW (179 CV);Automático;Diésel;5,1;IT;134;€ 32.500
Land Rover Range Rover Evoque;77.000 km;abr-16;110 kW (150 CV);Manual;Diésel;6,2;IT;163;€ 24.500
Land Rover Range Rover Sport;91.708 km;abr-16;190 kW (258 CV);Automático;Diésel;6,9;AT;182;€ 40.900
Land Rover Range Rover Evoque;54.000 km;jul-16;132 kW (179 CV);Automático;Diésel;5,7;Unknown;149;€ 35.500
Land Rover Range Rover Sport;57.422 km;may-17;250 kW (340 CV);Automático;Diésel;8,4;NL;219;€ 55.450
Land Rover Range Rover Evoque;45.288 km;jul-18;110 kW (150 CV);Manual;Diésel;5,8;IT;152;€ 24.500
Land Rover Range Rover Evoque;19.150 km;sep-18;132 kW (179 CV);Automático;Diésel;6,2;IT;163;€ 31.500
Land Rover Range Rover Sport;79.700 km;oct-18;183 kW (249 CV);Automático;Diésel;-/- ;Unknown;-/- ;€ 63.000
Land Rover Range Rover Sport;59.350 km;jun-18;177 kW (241 CV);Automático;Diésel;-/- ;BE;164;€ 55.900
Land Rover Range Rover Evoque;115.490 km;sep-16;110 kW (150 CV);Automático;Diésel;4,8;DE;127;€ 21.790
Land Rover Range Rover Sport;19.000 km;ago-18;225 kW (306 CV);Automático;Diésel;-/- ;BE;185;€ 61.950
Land Rover Range Rover Sport;27.400 km;jul-18;221 kW (300 CV);Automático;Gasolina;9,6;Unknown;218;€ 63.900
