vehicle;  km; year; power; transmision; fuel_type; consume; country;emisions;price 
Mercedes-Benz GLA 200;186.261 km;mar-16;100 kW (136 CV);Manual;Diésel;4,2;ES;-/- ;€ 18.900
Mercedes-Benz B 200;85.950 km;nov-16;100 kW (136 CV);Automático;Diésel;4 l/;ES;-/- ;€ 17.196
Mercedes-Benz B 200;85.950 km;nov-16;100 kW (136 CV);Automático;Diésel;4 l/;ES;-/- ;€ 17.196
Mercedes-Benz E 220;38.000 km;sep-16;143 kW (194 CV);Automático;Diésel;3,9;Unknown;102;€ 29.500
Mercedes-Benz A 180;107.000 km;jun-16;80 kW (109 CV);Manual;Diésel;3,7;ES;-/- ;€ 14.900
Mercedes-Benz B 180;94.960 km;jun-16;80 kW (109 CV);Manual;Diésel;4 l/;ES;-/- ;€ 16.900
Mercedes-Benz C 250;74.490 km;dic-16;150 kW (204 CV);Automático;Diésel;-/- ;ES;-/- ;€ 28.900
Mercedes-Benz GLE 250;168.000 km;feb-16;150 kW (204 CV);Automático;Diésel;5,6;ES;-/- ;€ 31.900
Mercedes-Benz E 220;67.000 km;jun-16;125 kW (170 CV);Automático;Diésel;4,3;ES;-/- ;€ 29.900
Mercedes-Benz C 250;84.209 km;sep-16;150 kW (204 CV);Automático;Diésel;5 l/;Unknown;132;€ 22.417
Mercedes-Benz GLA 200;72.534 km;abr-16;100 kW (136 CV);Automático;Diésel;4,2;ES;-/- ;€ 21.726
Mercedes-Benz C 220;115.200 km;ene-16;125 kW (170 CV);Manual;Diésel;-/- ;ES;-/- ;€ 22.950
Mercedes-Benz A 200;79.800 km;may-16;100 kW (136 CV);Manual;Diésel;-/- ;ES;-/- ;€ 18.900
Mercedes-Benz C 220;25.000 km;ago-16;125 kW (170 CV);Automático;Diésel;-/- ;ES;-/- ;€ 27.950
Mercedes-Benz A 200;69.000 km;mar-16;100 kW (136 CV);Automático;Diésel;4,1;ES;-/- ;€ 18.890
Mercedes-Benz CLA 200;95.000 km;feb-16;100 kW (136 CV);Manual;Diésel;4,4;ES;-/- ;€ 23.490
Mercedes-Benz GLE 250;47.384 km;oct-16;150 kW (204 CV);Automático;Diésel;5,4;Unknown;140;€ 24.384
Mercedes-Benz Citan;138.547 km;abr-16;55 kW (75 CV);Manual;Diésel;4,8;ES;-/- ;€ 10.600
Mercedes-Benz C 200;58.000 km;jul-16;100 kW (136 CV);Automático;Diésel;4,6;ES;-/- ;€ 25.600
Mercedes-Benz C 220;48.000 km;mar-16;125 kW (170 CV);Automático;Diésel;4 l/;ES;-/- ;€ 22.850
Mercedes-Benz CLA 200;80.000 km;mar-16;100 kW (136 CV);Manual;Diésel;4,4;ES;-/- ;€ 23.350
Mercedes-Benz GLC 220;66.000 km;jul-16;125 kW (170 CV);Automático;Diésel;5 l/;ES;-/- ;€ 40.200
Mercedes-Benz GLA 220;88.000 km;feb-16;130 kW (177 CV);Automático;Diésel;4,2;ES;-/- ;€ 28.350
Mercedes-Benz A 180;89.570 km;ene-16;80 kW (109 CV);Manual;Diésel;4,1;Unknown;107;€ 15.000
Mercedes-Benz CLA 200;45.448 km;jul-16;100 kW (136 CV);Manual;Diésel;4,4;ES;-/- ;€ 20.514
Mercedes-Benz A 200;79.800 km;may-16;100 kW (136 CV);Manual;Diésel;-/- ;ES;-/- ;€ 18.900
Mercedes-Benz 220;117.000 km;oct-16;1 kW (1 CV);-/- (Cambio);Diésel;-/- ;Unknown;-/- ;€ 18.000
